4.468762399868894675e-01 6.401498893297767195e-47
4.574529580356096470e-01 7.761147920187140262e-47
4.682800070589311914e-01 9.411188556518886974e-47
4.793633119190426339e-01 1.141401121870977075e-46
4.907089377084494775e-01 1.363564937933263361e-46
5.023230930689616125e-01 1.599825777731829432e-46
5.142121335892346767e-01 1.878910742912391969e-46
5.263825652827249790e-01 2.208968585772379811e-46
5.388410481479601888e-01 2.599766852117122626e-46
5.515943998130767856e-01 3.063033157792719916e-46
5.646495992666147323e-01 3.612865465269905408e-46
5.780137906766146250e-01 4.266231840824028490e-46
5.916942873001044267e-01 5.043580297018159649e-46
6.056985754851178516e-01 5.969584602681668876e-46
6.200343187674313139e-01 7.028517122627631880e-46
6.347093620642640932e-01 7.991687967522916230e-46
6.497317359672348802e-01 9.086858132599460448e-46
6.651096611369252676e-01 1.033257744686094470e-45
6.808515528014529306e-01 1.174963268869986962e-45
6.969660253615190815e-01 1.336170290023912172e-45
7.134618971044478508e-01 1.519576830699823097e-45
7.303481950297974201e-01 1.728257917039674932e-45
7.476341597891870139e-01 1.965719407654209342e-45
7.653292507430359271e-01 2.235959891334961531e-45
7.834431511369903678e-01 2.543541993424083037e-45
8.019857734008635219e-01 2.825211894808244140e-45
8.209672645729934048e-01 3.125778228226648317e-45
8.403980118529837950e-01 3.458421222979623186e-45
8.602886482858689288e-01 3.826587068016047395e-45
8.806500585808113568e-01 4.234097578360241312e-45
9.014933850675170834e-01 4.685192407558770653e-45
9.228300337936278241e-01 5.184576301198629880e-45
9.446716807664283788e-01 5.737472061187931232e-45
9.670302783422812798e-01 6.349679993976097954e-45
9.899180617672890259e-01 7.027644738171363098e-45
1.013347555872760486e+00 7.696183878272848469e-45
1.037331581929147983e+00 8.360449095392949067e-45
1.061883264662200066e+00 9.082451722599528751e-45
1.087016039435180215e+00 9.867282862998426648e-45
1.112743659601066915e+00 1.072049556863593174e-44
1.139080204028774634e+00 1.164814906776310454e-44
1.166040084807498323e+00 1.265685762547040236e-44
1.193638055133413145e+00 1.375384458842652181e-44
1.221889217383031356e+00 1.494700223968768006e-44
1.250809031377641434e+00 1.624495817635570635e-44
1.280413322843355406e+00 1.765221611820127378e-44
1.310718292071382018e+00 1.918021199933845838e-44
1.341740522783281042e+00 2.084132207615849081e-44
1.373496991206031526e+00 2.264726573133634666e-44
1.406005075361899115e+00 2.461081186168172583e-44
1.439282564578172607e+00 2.674587540543821885e-44
1.473347669221974465e+00 2.906762310540049190e-44
1.508219030665485461e+00 3.159258944069513769e-44
1.543915731487016663e+00 3.391166120119218829e-44
1.580457305913531174e+00 3.631689742704701609e-44
1.617863750510311727e+00 3.888017935720549761e-44
1.656155535123640776e+00 4.162433214009998680e-44
1.695353614082468763e+00 4.456466894632450939e-44
1.735479437665201630e+00 4.771551122630087573e-44
1.776554963837895462e+00 5.109226074356780448e-44
1.818602670270259569e+00 5.471148510558613260e-44
1.861645566636069393e+00 5.859101052079907198e-44
1.905707207204691001e+00 6.275002244132331613e-44
1.950811703730640945e+00 6.720917481573866907e-44
1.996983738648200113e+00 7.198937128633311571e-44
2.044248578578335085e+00 7.707666107872282244e-44
2.092632088155292447e+00 8.252683229371363677e-44
2.142160744180441778e+00 8.836611404725158139e-44
2.192861650111126437e+00 9.462266635742721240e-44
2.244762550892418940e+00 1.013267258308039282e-43
2.297891848139933746e+00 1.083968490271976648e-43
2.352278615681974827e+00 1.149924606623653444e-43
2.407952615469549862e+00 1.219994320221089130e-43
2.464944313862927672e+00 1.294444262753802500e-43
2.523284898303686408e+00 1.373392232403237550e-43
2.583006294381345214e+00 1.456511517468612250e-43
2.644141183303929665e+00 1.544736473532094605e-43
2.706723019782046880e+00 1.638387238023614679e-43
2.770786050336221606e+00 1.737804584346058181e-43
2.836365332037556364e+00 1.843351300009286294e-43
2.903496751691923450e+00 1.955413660796356227e-43
2.972217045478232400e+00 2.074403007976591009e-43
3.042563819051483875e+00 2.200757436117470292e-43
3.114575568121626059e+00 2.334943599627800556e-43
3.188291699519486322e+00 2.476982698271810938e-43
3.263752552761272963e+00 2.626837119251792343e-43
3.340999422123492657e+00 2.785852859580701345e-43
3.420074579240312218e+00 2.954597403183503050e-43
3.501021296235784952e+00 3.125730819913734442e-43
3.583883869403554190e+00 3.293426069805664539e-43
3.668707643447010724e+00 3.470328029527910528e-43
3.755539036293187749e+00 3.656958488269787378e-43
3.844425564493926917e+00 3.853870057670131514e-43
3.935415869228270136e+00 4.061648085696465746e-43
4.028559742920251097e+00 4.279291259458924539e-43
4.123908156486706389e+00 4.507125510128689393e-43
4.221513287229966771e+00 4.747252879024546132e-43
4.321428547390736341e+00 5.000347855465662079e-43
4.423708613376755139e+00 5.267122700695478687e-43
4.528409455683235940e+00 5.548329614766506993e-43
4.635588369521496332e+00 5.844763031165010673e-43
4.745304006172469613e+00 6.157262046928357647e-43
4.857616405082336719e+00 6.486712996494501274e-43
4.972587026717759429e+00 6.834052178037196251e-43
5.090278786198776828e+00 7.197553450747639433e-43
5.210756087727685504e+00 7.579124554321354858e-43
5.334084859832830539e+00 7.958942062148637488e-43
5.460332591446520389e+00 8.345814421442889694e-43
5.589568368836835610e+00 8.751814563361329950e-43
5.721862913413578333e+00 9.177908349209460342e-43
5.857288620428968251e+00 9.625111657165883814e-43
5.995919598594360522e+00 1.009449304819902425e-42
6.137831710634571003e+00 1.058717657859649816e-42
6.283102614802086094e+00 1.110434476743213140e-42
6.431811807373811973e+00 1.164426606988339919e-42
6.584040666153632593e+00 1.221014096363942608e-42
6.739872495004632924e+00 1.280391230263335590e-42
6.899392569435260469e+00 1.342697902796281754e-42
7.062688183264479669e+00 1.408081163966306992e-42
7.229848696391351304e+00 1.476695593943210834e-42
7.400965583695274574e+00 1.548703697385625704e-42
7.576132485093577174e+00 1.624276318915008248e-42
7.755445256783865204e+00 1.703593080903566290e-42
7.939002023699230470e+00 1.786842844805005896e-42
8.126903233204904708e+00 1.867476005811123109e-42
8.319251710065890038e+00 1.951317779606582233e-42
8.516152712715483020e+00 2.038979523106859099e-42
8.717713990855665784e+00 2.130638313407464177e-42
8.924045844420687601e+00 2.226479599367452210e-42
9.135261183936297158e+00 2.326697606079443413e-42
9.351475592307499696e+00 2.431495759334518315e-42
9.572807388068728329e+00 2.541087131093739153e-42
9.799377690131061414e+00 2.655694907030367553e-42
1.003131048406183190e+01 2.775386652026346896e-42
1.026873268993297472e+01 2.899415922723835164e-42
1.051177423177526293e+01 3.029047232883701176e-42
1.076056810867628677e+01 3.164536661568327847e-42
1.101525046756127502e+01 3.306152149823557155e-42
1.127596067769652066e+01 3.454174058075640435e-42
1.154284140695603966e+01 3.608895750119404658e-42
1.181603869989345412e+01 3.770624204986180322e-42
1.209570205766159390e+01 3.937933731970180467e-42
1.238198451982374948e+01 4.105400836042639106e-42
1.267504274810108456e+01 4.279303916755842016e-42
1.297503711210234734e+01 4.458591911146499249e-42
1.328213177708254022e+01 4.645471502145781541e-42
1.359649479377877768e+01 4.840267922934513583e-42
1.391829819037223004e+01 5.043320517892785271e-42
1.424771806662676887e+01 5.254983363160135084e-42
1.458493469025569667e+01 5.475625914871102657e-42
1.493013259556916950e+01 5.705633686316756376e-42
1.528350068445654486e+01 5.945408955342436349e-42
1.564523232975873412e+01 6.195371503350102866e-42
1.601552548108724494e+01 6.454999130452191724e-42
1.639458277314762924e+01 6.724365718401752354e-42
1.678261163662685007e+01 7.005063661675262721e-42
1.717982441170520858e+01 7.297573758144296287e-42
1.758643846425465540e+01 7.602397393415026301e-42
1.800267630478752423e+01 7.920057430848469456e-42
1.842876571022043208e+01 8.243220942849547910e-42
1.886493984852021200e+01 8.570492110560349165e-42
1.931143740629978822e+01 8.910937180635465359e-42
1.976850271943419557e+01 9.265094670945815110e-42
2.023638590676801030e+01 9.631104041265005454e-42
2.071534300698721509e+01 1.001007270361633313e-41
2.120563611873077647e+01 1.040409855244154828e-41
2.170753354401824353e+01 1.081378618669075258e-41
2.222130993507218477e+01 1.123976475756535356e-41
2.274724644461536727e+01 1.168268897743643929e-41
2.328563087972541013e+01 1.214324017072933845e-41
2.383675785933089486e+01 1.262212736854234371e-41
2.440092897543489414e+01 1.312008844884068749e-41
2.497845295815457334e+01 1.363789132414846129e-41
2.556964584466687640e+01 1.417119176200847233e-41
2.617483115215292244e+01 1.472379995942383524e-41
2.679434005483547310e+01 1.529808949312509351e-41
2.742851156520673328e+01 1.589491652270143707e-41
2.807769271954549595e+01 1.649683541091843322e-41
2.874223876782488674e+01 1.711515552285036250e-41
2.942251336811511564e+01 1.775689308923575810e-41
3.011888878558724159e+01 1.842294499141743057e-41
3.083174609622713191e+01 1.911424287121653827e-41
3.156147539537065683e+01 1.983175449484044057e-41
3.230847601117482526e+01 2.057264477662681852e-41
3.307315672314118871e+01 2.134109759025728457e-41
3.385593598581146324e+01 2.213850621015860555e-41
3.465724215775731665e+01 2.296597190049986348e-41
3.547751373599016489e+01 2.382463821987012334e-41
3.631719959591902835e+01 2.471569266204556697e-41
3.717675923698745066e+01 2.564036836106116524e-41
3.805666303412446183e+01 2.659994586313615397e-41
3.895739249514678448e+01 2.759575496809687256e-41
3.987944052425342534e+01 2.862830371094195332e-41
4.082331169175634500e+01 2.968839073275740789e-41
4.178952251019543240e+01 3.078748449615531235e-41
4.277860171698869607e+01 3.189243539508435651e-41
4.379109056377178888e+01 3.303739344875830971e-41
4.482754311258615587e+01 3.422382087950927544e-41
4.588852653907704848e+01 3.545323388212287887e-41
4.697462144286802754e+01 3.672720463639575414e-41
4.808642216528092916e+01 3.804736339551410257e-41
4.922453711457608705e+01 3.941540065314086084e-41
5.038958909889039006e+01 4.082970448094398373e-41
5.158221566705491767e+01 4.228348226608387107e-41
5.280306945747960157e+01 4.378934253385625836e-41
5.405281855529495516e+01 4.534916323450734305e-41
5.533214685794708032e+01 4.696489048583698258e-41
5.664175444944503113e+01 4.863854106460793180e-41
5.798235798346644998e+01 5.037220498965027995e-41
5.935469107553027612e+01 5.216804820005048321e-41
6.075950470445178553e+01 5.402831533195942407e-41
6.219756762329869559e+01 5.595533259766662253e-41
6.366966678007444358e+01 5.792815017692903501e-41
6.517660774835813697e+01 5.991638919139040605e-41
6.671921516813648623e+01 6.197336722926311007e-41
6.829833319706992256e+01 6.410147912009892557e-41
6.991482597243906127e+01 6.630320379900721085e-41
7.156957808402486876e+01 6.858110728481910594e-41
7.326349505818042473e+01 7.093784576459637508e-41
7.499750385336024294e+01 7.337616878830524148e-41
7.677255336737799496e+01 7.589892257762003003e-41
7.858961495666926567e+01 7.850905345298308810e-41
8.044968296784517747e+01 8.119897225013222689e-41
8.235377528182625895e+01 8.397238066391144761e-41
8.430293387085552581e+01 8.684105332572541254e-41
8.629822536869419025e+01 8.980828184879154280e-41
8.834074165431353265e+01 9.287747227572589726e-41
9.043160044940168518e+01 9.605214908146401639e-41
9.257194593001150906e+01 9.933595931709082223e-41
9.476294935268585107e+01 1.027326768995866342e-40
9.700580969540149567e+01 1.062006974933200290e-40
9.930175431368368777e+01 1.097493764705583908e-40
1.016520396122485437e+02 1.133978847839519267e-40
1.040579517325429606e+02 1.171597754658981133e-40
1.065208072565572621e+02 1.210472667722615903e-40
1.090419539272948697e+02 1.250645804791322823e-40
1.116227713862951134e+02 1.292160812579797238e-40
1.142646719286112500e+02 1.335062815467407238e-40
1.169691012756579909e+02 1.379398465881414074e-40
1.197375393663498073e+02 1.425215996410492064e-40
1.225715011669649641e+02 1.472565273708280424e-40
1.254725375001775234e+02 1.521497854248978816e-40
1.284422358937099204e+02 1.572067041999029636e-40
1.314822214490727390e+02 1.624327948071168630e-40
1.345941577308651631e+02 1.678337552429573033e-40
1.377797476771243623e+02 1.734154767717025678e-40
1.410407345312196412e+02 1.791840505277668472e-40
1.443789027958042368e+02 1.851457743451383221e-40
1.477960792093444695e+02 1.912231050961002593e-40
1.512941337457625082e+02 1.974837803478508785e-40
1.548749806377370248e+02 2.039512240149991529e-40
1.585405794242250863e+02 2.106308160225154705e-40
1.622929360227767859e+02 2.174193327877298975e-40
1.661341038272281310e+02 2.244277322549480484e-40
1.700661848313758640e+02 2.316631732710373023e-40
1.740913307792465901e+02 2.391330489894865663e-40
1.782117443425916008e+02 2.468449945802857243e-40
1.824296803262489846e+02 2.548068951948707945e-40
1.867474469020361312e+02 2.630268941946190789e-40
1.911674068718459978e+02 2.715134016516453504e-40
1.956919789606369307e+02 2.802751031309675367e-40
2.003236391400268133e+02 2.893209687634186829e-40
2.050649219832133952e+02 2.986602626189466145e-40
2.099184220519637449e+02 3.083025523903459483e-40
2.148867953164296125e+02 3.182577193977185648e-40
2.199727606085685068e+02 3.285191561496722515e-40
2.251791011099649040e+02 3.389596234865649355e-40
2.305086658748632260e+02 3.497341770889945038e-40
2.359643713892504593e+02 3.608535837656839297e-40
2.415492031668377706e+02 3.723289598486165917e-40
2.472662173828177004e+02 3.841717826232175747e-40
2.531185425462866192e+02 3.963480777719856303e-40
2.591093812122529130e+02 4.088151645323169286e-40
2.652420117341635546e+02 4.216762065718057626e-40
2.715197900579113366e+02 4.349437116802671648e-40
2.779461515583001301e+02 4.486305866788485228e-40
2.845246129189782778e+02 4.627501502123319724e-40
2.912587740568665140e+02 4.773161459535691486e-40
2.981523200921307648e+02 4.923427562333077934e-40
3.052090233647835475e+02 5.078446161092968043e-40
3.124327454990128672e+02 5.238368278887992895e-40
3.198274395163712143e+02 5.403349761192321900e-40
3.273971519989772787e+02 5.573551430621394444e-40
3.351460253039188046e+02 5.748315903532304769e-40
3.430782998300668396e+02 5.927165409188087106e-40
3.511983163385377225e+02 6.111613453437973467e-40
3.595105183280795700e+02 6.301836386970059362e-40
3.680194544666775300e+02 6.498016150835394251e-40
3.767297810807129963e+02 6.700340454798822679e-40
3.856462647030325570e+02 6.909002961415477472e-40
3.947737846813281521e+02 7.124203476019123739e-40
4.041173358482532763e+02 7.344712534874201166e-40
4.136820312547317826e+02 7.571247785158634719e-40
4.234731049679629109e+02 7.804800014130813148e-40
4.334959149356476473e+02 8.045587524378984753e-40
4.437559459180084787e+02 8.293835440121326747e-40
4.542588124891997268e+02 8.549775921321228960e-40
4.650102621097602764e+02 8.813648384553791303e-40
4.760161782717848382e+02 9.085699730835718343e-40
4.872825837185316686e+02 9.366184580640857934e-40
4.988156437402371353e+02 9.655365516327229622e-40
5.106216695479326972e+02 9.952040839305681581e-40
5.227071217271171690e+02 1.025704210403931356e-39
5.350786137731656709e+02 1.057143819857727576e-39
5.477429157104193109e+02 1.089552001273179276e-39
5.607069577969331249e+02 1.122958749057466119e-39
5.739778343169017489e+02 1.157394991375321113e-39
5.875628074628516515e+02 1.192892619371881220e-39
6.014693113097135893e+02 1.229484517314802466e-39
6.157049558829570515e+02 1.267204593684921368e-39
6.302775313230047232e+02 1.306087813245263418e-39
6.451950121482159375e+02 1.345870240684440396e-39
6.604655616187634450e+02 1.386854131303711304e-39
6.760975362037991090e+02 1.429090806508549247e-39
6.920994901543422202e+02 1.472618710074339509e-39
7.084801801844050715e+02 1.517477470134306665e-39
7.252485702629128355e+02 1.563707935811015620e-39
7.424138365190319746e+02 1.611352214985397002e-39
7.599853722636062230e+02 1.660453713238653621e-39
7.779727931294355585e+02 1.710570615365923651e-39
7.963859423332214647e+02 1.762162284720984774e-39
8.152348960620436173e+02 1.815317727040668324e-39
8.345299689873319267e+02 1.870084581902164685e-39
8.542817199093439058e+02 1.926511947647018124e-39
8.745009575352290767e+02 1.984650426279028393e-39
8.951987463938567089e+02 2.044552169751005641e-39
9.163864128906323003e+02 2.106270927683655426e-39
9.380755515056250715e+02 2.169862096561008971e-39
9.602780311383838807e+02 2.235382770448364871e-39
9.830060016029324288e+02 2.302891793280159663e-39
1.006271900276488168e+03 2.372108363912953245e-39
1.030088458905531070e+03 2.442448290114895041e-39
1.054468710572980854e+03 2.514878916121151887e-39
1.079425996830258327e+03 2.589462532026260412e-39
1.104973974998144058e+03 2.666263288273031663e-39
1.131126625640459451e+03 2.745347251348428983e-39
1.157898260214611582e+03 2.826711344863839304e-39
1.185303528903214101e+03 2.910178748717528173e-39
1.213357428631089078e+03 2.996931620997846623e-39
1.242075311271992859e+03 3.087217138095980414e-39
1.271472892049581787e+03 3.180238301391507533e-39
1.301566258137236218e+03 3.276078487031852072e-39
1.332371877461388976e+03 3.374823627242025006e-39
1.363906607713250423e+03 3.476562289144590560e-39
1.396187705573797757e+03 3.581385756024411645e-39
1.429232836157102838e+03 3.689388111113674067e-39
1.463060082677189257e+03 3.800666323976742129e-39
1.497687956343662790e+03 3.915320339574911742e-39
1.533135406491549702e+03 4.033704879316863061e-39
1.569421830950917411e+03 4.155709409486281783e-39
1.606567086661899111e+03 4.281427045309747540e-39
1.644591500540951301e+03 4.410971502563450150e-39
1.683515880604332096e+03 4.544460001515051533e-39
1.723361527354798682e+03 4.678512381607048759e-39
1.764150245437858075e+03 4.813776691907150605e-39
1.805904355573866269e+03 4.952740412723307017e-39
1.848646706772534117e+03 5.095719669282205619e-39
1.892400688836564314e+03 5.242830609854772816e-39
1.937190245161189068e+03 5.394192745574117365e-39
1.983039885836650910e+03 5.549929047896541528e-39
2.029974701060828238e+03 5.718090559620841111e-39
2.078020374869277930e+03 5.896085023461491882e-39
2.127203199190240412e+03 6.079693004140843089e-39
2.177550088232339021e+03 6.269093865275798108e-39
2.229088593212769410e+03 6.452034706293800394e-39
2.281846917434081206e+03 6.630354953336777423e-39
2.335853931717836986e+03 6.813606408822320048e-39
2.391139190203492944e+03 7.001925517064390744e-39
2.447732946521279246e+03 7.195452499901978083e-39
2.505666170347812567e+03 7.396930432301523274e-39
2.564970564353548525e+03 7.629089328902386594e-39
2.625678581551395837e+03 7.868643797603847516e-39
2.687823443055889584e+03 8.117724049444075505e-39
2.751439156262695178e+03 8.350678430540670015e-39
2.816560533458430200e+03 8.584235381196274298e-39
2.883223210870902221e+03 8.824339923423294516e-39
2.951463668170222718e+03 9.071176068203077257e-39
3.021319248431533197e+03 9.336462876012738555e-39
3.092828178570156524e+03 9.637007933251822842e-39
3.166029590260408895e+03 9.947391847879518285e-39
3.240963541349582556e+03 1.026794201436819282e-38
3.317671037778662594e+03 1.059464004245572893e-38
3.396194056021964570e+03 1.091665065729327723e-38
3.476575566057807009e+03 1.124849850804957675e-38
3.558859554882857992e+03 1.159048560877484815e-38
3.643091050583082961e+03 1.194292328993045669e-38
3.729316146974347248e+03 1.230613248708512717e-38
3.817582028826206624e+03 1.268044403859539375e-38
3.907936997682772471e+03 1.306619899255146666e-38
4.000430498294636891e+03 1.346413387591508977e-38
4.095113145676389649e+03 1.396064547820719441e-38
4.192036752804618118e+03 1.447615280577290592e-38
4.291254358971341389e+03 1.501140432957138671e-38
4.392820258808646940e+03 1.557141702194372683e-38
4.496790032000192696e+03 1.615354470508164586e-38
4.603220573695931307e+03 1.675826773688411692e-38
4.712170125646773158e+03 1.738648946873372596e-38
4.823698308076058311e+03 1.803915016813681354e-38
4.937866152305378819e+03 1.871722855098003635e-38
5.054736134152663908e+03 1.947639273446538613e-38
5.174372208120665164e+03 2.044707118394634472e-38
5.296839842394596417e+03 2.147455737722006292e-38
5.422206054668215984e+03 2.275464102976099875e-38
5.550539448817734410e+03 2.412780271849488348e-38
5.681910252443733043e+03 2.559581903061919611e-38
5.816390355301732598e+03 2.716570260033380116e-38
5.954053348642180936e+03 2.884500206100074007e-38
6.094974565481707032e+03 3.059363344005522500e-38
6.239231121827409879e+03 3.243685009815609702e-38
6.386901958876840581e+03 3.477518504238802726e-38
6.538067886216899751e+03 3.769755901304450887e-38
6.692811626045046978e+03 4.090280389129102577e-38
6.851217858437150426e+03 4.441962673476202881e-38
7.013373267686856707e+03 4.826597482494475525e-38
7.179366589741605821e+03 5.231887926407779129e-38
7.349288660761367282e+03 5.675128961998004028e-38
7.523232466826794735e+03 6.159647731933322336e-38
7.701293194823752856e+03 6.690077372925399666e-38
7.883568284532181679e+03 7.270945558668000855e-38
8.070157481947960150e+03 7.892260993502147183e-38
8.261162893866558079e+03 8.554326432381574991e-38
8.456689043758833577e+03 9.283647148419662591e-38
8.656842928969126660e+03 1.008164651933095440e-37
8.861734079267131165e+03 1.095285432179561076e-37
9.071474616785728358e+03 1.188792085242747485e-37
9.286179317377294865e+03 1.287305820713023669e-37
9.505965673422169857e+03 1.395912040909192986e-37
9.730953958123869597e+03 1.514276365901552396e-37
9.961267291325873884e+03 1.643182121492885381e-37
1.019703170688616410e+04 1.766022516544683490e-37
1.043837622164659297e+04 1.891250525096419114e-37
1.068543290603432615e+04 2.025652223264798480e-37
1.093833695633459138e+04 2.169908680348390658e-37
1.119722676867379232e+04 2.324751806894302682e-37
1.146224401475363629e+04 2.490968158957482398e-37
1.173353371937797056e+04 2.669403027350426286e-37
1.201124433981431139e+04 2.860415939882452348e-37
1.229552784703372708e+04 3.051351281959597039e-37
1.258653980887370744e+04 3.255333263798583790e-37
1.288443947516915250e+04 3.459355574643690716e-37
1.318938986489821400e+04 3.672463104813975507e-37
1.350155785539098179e+04 3.898966542191296473e-37
1.382111427364931478e+04 4.139718507509980295e-37
1.414823398982803883e+04 4.395626342704560305e-37
1.448309601292895059e+04 4.667655644420558342e-37
1.482588358875930135e+04 4.956834026803203775e-37
1.517678430020918859e+04 5.242658177783410016e-37
1.553599016990204473e+04 5.522498555287142454e-37
1.590369776527466456e+04 5.817441135145425126e-37
1.628010830614455153e+04 6.080821669378257079e-37
1.666542777482290330e+04 6.353735230363051637e-37
1.705986702883376347e+04 6.639403075955172548e-37
1.746364191630130881e+04 6.938307195245555823e-37
1.787697339406785977e+04 7.251242028702326558e-37
1.830008764860748124e+04 7.578888373448843185e-37
1.873321621980177224e+04 7.921960884433324389e-37
1.917659612764462508e+04 8.281209787958774791e-37
1.963047000194642533e+04 8.657422682981505628e-37
2.009508621510770172e+04 9.050017109188538204e-37
2.057069901803530229e+04 9.470845446468329042e-37
2.105756867927578423e+04 9.911572785911336979e-37
2.155596162744149478e+04 1.037315826980474542e-36
2.206615059700756683e+04 1.085660830882382401e-36
2.258841477756007953e+04 1.136297897203236154e-36
2.312303996657621246e+04 1.189337850130705314e-36
2.367031872582045617e+04 1.244896995687502528e-36
2.423055054144278620e+04 1.303097400102801244e-36
2.480404198786571214e+04 1.364067182746634040e-36
2.539110689555013232e+04 1.422272862974392619e-36
2.599206652273246436e+04 1.478085802737078856e-36
2.660724973122566007e+04 1.536321385646699472e-36
2.723699316638190794e+04 1.597101596945817002e-36
2.788164144131415014e+04 1.660555767249477269e-36
2.854154732547781532e+04 1.726821092694203427e-36
2.921707193771638413e+04 1.796043196253946088e-36
2.990858494387550309e+04 1.868376733690377562e-36
3.061646475909422952e+04 1.939016874489008993e-36
3.134109875488466787e+04 2.011958027359073408e-36
3.208288347111226176e+04 2.084283337217589413e-36
3.284222483299321902e+04 2.153991851602291884e-36
3.361953837322856270e+04 2.226306786655329368e-36
3.441524945939458121e+04 2.301337032618692714e-36
3.522979352671633387e+04 2.379196547023064455e-36
3.606361631634968217e+04 2.460004614455772438e-36
3.691717411930298113e+04 2.543886120716605726e-36
3.779093402613271610e+04 2.630971842204275964e-36
3.868537418254814838e+04 2.721398751426350903e-36
3.960098405106575228e+04 2.815310339580461876e-36
4.053826467885715101e+04 2.910446172338066178e-36
4.149772897193585231e+04 3.007552908284154932e-36
4.247990197583338886e+04 3.108622593931116309e-36
4.348532116291933926e+04 3.213857845682393168e-36
4.451453672652093519e+04 3.323473725036957909e-36
4.556811188200382458e+04 3.437698592591448786e-36
4.664662317497983167e+04 3.556775023950203454e-36
4.775066079680800613e+04 3.680960792142485258e-36
4.888082890756439156e+04 3.810529921490874851e-36
5.003774596665492572e+04 3.945773818246448997e-36
5.122204507125333475e+04 4.084971966114164748e-36
5.243437430275008956e+04 4.229474589246449339e-36
5.367539708140027506e+04 4.380325024236499412e-36
5.494579252936525882e+04 4.537865526941981829e-36
5.624625584234784765e+04 4.687404136184013268e-36
5.757749867002241808e+04 4.842837379822022413e-36
5.894024950546901528e+04 5.005181211840814766e-36
6.033525408382573369e+04 5.174831998027418503e-36
6.176327579037534451e+04 5.352212339850405907e-36
6.322509607829060405e+04 5.537772920216767963e-36
6.472151489626799594e+04 5.689309331304243800e-36
6.625335112628087518e+04 5.839569337516627211e-36
6.782144303169536579e+04 5.993940984681097523e-36
6.942664871599101753e+04 6.152540430034699601e-36
7.106984659233839193e+04 6.312880776051261137e-36
7.275193586429204152e+04 6.476110027803633679e-36
7.447383701785933226e+04 6.643725333596752601e-36
7.623649232521538215e+04 6.815848966012392905e-36
7.804086636034164985e+04 6.992606725099757747e-36
7.988794652686706104e+04 7.175173696255837508e-36
8.177874359840227407e+04 7.387950053048731626e-36
